id_municipio,municipio_nome,ida,endereco,cep,municipio_sede,tel_1,tel_2,fax_1,fax_2,email,unidaderegional,diretor,url
3535606,Paraibuna,Escritório de Defesa Agropecuária de Pindamonhangaba,"Rua Doutor Benedito Cursino dos Santos, 155",12030190,Taubaté,(12) 3633-3455,3621-8948,(12) 3633-3455,3621-8948,eda.pinda@sp.gov.br,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/paraibuna/
3535705,Paraíso,Unidade de Defesa Agropecuária de Paraíso,"Rua São João, 493",15820000,Paraíso,(17) 3567-1488,,,,,Escritório de Defesa Agropecuária de Catanduva,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/paraiso/
3535804,Paranapanema,Unidade de Defesa Agropecuária de Paranapanema,"Rua José Bernardo, 310",18720000,Paranapanema,(14) 3713-1344,,(14) 3713-1344,,eda.avare@cda.sp.gov.br,Escritório de Defesa Agropecuária de Avaré,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/paranapanema/
3535903,Paranapuã,Unidade de Defesa Agropecuária de Paranapuã,"Rua Pedro Lanzoni, 2122",15745000,Paranapuã,(17) 3648-1197,,,,,Escritório de Defesa Agropecuária de Jales,Eng. Agr. Jamil Atihe Junior,//www.defesa.agricultura.sp.gov.br/enderecos/paranapua/
3536000,Parapuã,Escritório de Defesa Agropecuária de Tupã,"Rua Bororós, 901",17600020,Tupã,(14) 3496-7281,,(14) 3496-7586,,eda.tupa@sp.gov.br,Escritório de Defesa Agropecuária de Tupã,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/parapua/
3536109,Pardinho,Unidade de Defesa Agropecuária de Pardinho,"Avenida Euzébio da Rocha, 125",18640000,Pardinho,(14) 3886-1155,,,,uda.pardinho@cda.sp.gov.br,Escritório de Defesa Agropecuária de Botucatu,Med. Vet. Francisco Pereira Neto,//www.defesa.agricultura.sp.gov.br/enderecos/pardinho/
3536208,Pariquera-Açu,Escritório de Defesa Agropecuária de Registro,"Avenida Clara Gianotti de Souza, 1091",11900000,Registro,(13) 3821-4416,,,,eda.registro@sp.gov.br,Escritório de Defesa Agropecuária de Registro,Eng. Agr. Maristela Neves da Conceição,//www.defesa.agricultura.sp.gov.br/enderecos/pariquera-acu/
3536257,Parisi,Escritório de Defesa Agropecuária de Votuporanga,"Rua Itacolomi, 3096",15500467,Votuporanga,(17) 3421-9147,,(17) 3421-6646,,eda.votuporanga@sp.gov.br,Escritório de Defesa Agropecuária de Votuporanga,Med. Vet. Gustavo Scursoni Campion,//www.defesa.agricultura.sp.gov.br/enderecos/parisi/
3536307,Patrocínio Paulista,Unidade de Defesa Agropecuária de Patrocínio Paulista,"Rua Tenente Joaquim Candido, 1539",14415000,Patrocínio Paulista,(16) 3145-1815,,(16) 3145-1815,,uda.patrociniopaulista@cda.sp.gov.br,Escritório de Defesa Agropecuária de Franca,Med. Vet. Matheus Braga Martins,//www.defesa.agricultura.sp.gov.br/enderecos/patrocinio-paulista/
3536406,Paulicéia,Inspetoria de Defesa Agropecuária de Tupi Paulista,"Avenida Brasil, 237",17930000,Tupi Paulista,(18) 3851-4018,,,,ida.tupi@cda.sp.gov.br,Escritório de Defesa Agropecuária de Dracena,Eng. Agr. Leonardo da Cruz Oliveira Junior,//www.defesa.agricultura.sp.gov.br/enderecos/pauliceia/
3536505,Paulínia,Escritório de Defesa Agropecuária de Campinas,"Avenida Brasil, 2340",13070178,Campinas,(19) 3045-3474,,,,eda.campinas@sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/paulinia/
3536570,Paulistânia,Inspetoria de Defesa Agropecuária de Piratininga,"Avenida da Saudade, 62",17490000,Piratininga,(14) 3265-1160,,,,ida.piratininga@cda.sp.gov.br,Escritório de Defesa Agropecuária de Bauru,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/paulistania/
3536604,Paulo de Faria,Inspetoria de Defesa Agropecuária de Paulo de Faria,"Rua Bom Jesus, 841",15490000,Paulo de Faria,(17) 3292-1305,,,,,Escritório de Defesa Agropecuária de Votuporanga,Med. Vet. Gustavo Scursoni Campion,//www.defesa.agricultura.sp.gov.br/enderecos/paulo-de-faria/
3536703,Pederneiras,Unidade de Defesa Agropecuária de Pederneiras,"Rua Capitão Joaquim Barreto, 189",17280000,Pederneiras,(14) 3284-1908,,,,,Escritório de Defesa Agropecuária de Bauru,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/pederneiras/
3536802,Pedra Bela,Inspetoria de Defesa Agropecuária de Socorro,"Avenida Dr. Rebouças, 116",13960000,Socorro,(19) 3855-2011,,,,ida.socorro@cda.sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/pedra-bela/
3536901,Pedranópolis,Escritório de Defesa Agropecuária de Fernandópolis,"Avenida dos Arnaldos, 1015",15600000,Fernandópolis,(17) 3462-5468,,(17) 3462-5468,,eda.fernandopolis@sp.gov.br,Escritório de Defesa Agropecuária de Fernandópolis,Eng. Agr. Marcos Rogerio Guimaraes,//www.defesa.agricultura.sp.gov.br/enderecos/pedranopolis/
3537008,Pedregulho,Inspetoria de Defesa Agropecuária de Pedregulho,"Rua João Pereira Almeida, 114",14470000,Pedregulho,(16) 3171-1838,,(16) 3171-1838,,ida.pedregulho@cda.sp.gov.br,Escritório de Defesa Agropecuária de Franca,Med. Vet. Matheus Braga Martins,//www.defesa.agricultura.sp.gov.br/enderecos/pedregulho/
3537107,Pedreira,Escritório de Defesa Agropecuária de Bragança Paulista,"Rua José Adriano Marrey Júnior, 277",12912430,Bragança Paulista,(11) 4033-7386,4034-2743,(11) 4033-7386,,eda.braganca@sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/pedreira/
3537156,Pedrinhas Paulista,Inspetoria de Defesa Agropecuária de Paraguaçu Paulista,"Rua 12 de março, 379",19700000,Paraguaçu Paulista,(18) 3361-1056,3324-2878,(18) 3361-1056,3324-1955,eda.assis@cda.sp.gov.br,Escritório de Defesa Agropecuária de Assis,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/pedrinhas-paulista/
3537206,Pedro de Toledo,Inspetoria de Defesa Agropecuária de Iguape,"Rua Dos Estudantes, 2",11920000,Iguape,(13) 3841-3227,,(13) 3841-3227,,ida.iguape@cda.sp.gov.br,Escritório de Defesa Agropecuária de Registro,Eng. Agr. Maristela Neves da Conceição,//www.defesa.agricultura.sp.gov.br/enderecos/pedro-de-toledo/
3537305,Penápolis,Inspetoria de Defesa Agropecuária de Penápolis,"Avenida Luiz Osório, 26",16300000,Penápolis,(18) 3652-1395,,(18) 3652-1395,,,Escritório de Defesa Agropecuária de Araçatuba,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/penapolis/
3537404,Pereira Barreto,Inspetoria de Defesa Agropecuária de Pereira Barreto,"Rua Cyro Maia, 1119",15370000,Pereira Barreto,(18) 3704-2331,,,,ida.pereirabarreto@cda.sp.gov.br,Escritório de Defesa Agropecuária de Andradina,Med. Vet. Affonso dos Santos Marcos,//www.defesa.agricultura.sp.gov.br/enderecos/pereira-barreto/
3537503,Pereiras,Unidade de Defesa Agropecuária de Pereiras,"Rua Haroldo José Prestes Miramonte, 288",18580000,Pereiras,(14) 3888-1262,3888-1734,(14) 38881262,,roberto.santos@cda.sp.gov.br,Escritório de Defesa Agropecuária de Botucatu,Med. Vet. Francisco Pereira Neto,//www.defesa.agricultura.sp.gov.br/enderecos/pereiras/
3537602,Peruíbe,Inspetoria de Defesa Agropecuária de Santos,"Avenida Bartolomeu de Gusmão, 192",11030500,Santos,(13) 3261-5826,,(13) 3261-5826,,eda.sp@cda.sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/peruibe/
3537701,Piacatu,Unidade de Defesa Agropecuária de Piacatu,"Rua Claudemiro Mota Mendonça, 261",16230000,Piacatu,(18) 3683-1240,,,,,Escritório de Defesa Agropecuária de Araçatuba,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/piacatu/
3537800,Piedade,Inspetoria de Defesa Agropecuária de Piedade,"Avenida Coração de Jesus, 298",18170000,Piedade,(15) 3244-1201,,(15) 3244-1201,,,Escritório de Defesa Agropecuária de Sorocaba,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/piedade/
3537909,Pilar do Sul,Unidade de Defesa Agropecuária de Pilar do Sul,"Rua Major Euzébio de M. Cintra, 312",18185000,Pilar do Sul,(15) 3278-1404,,(15) 3278-2505,,,Escritório de Defesa Agropecuária de Sorocaba,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/pilar-do-sul/
3538006,Pindamonhangaba,Escritório de Defesa Agropecuária de Pindamonhangaba,"Rua Doutor Benedito Cursino dos Santos, 155",12030190,Taubaté,(12) 3633-3455,3621-8948,(12) 3633-3455,3621-8948,eda.pinda@sp.gov.br,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/pindamonhangaba/
3538105,Pindorama,Escritório de Defesa Agropecuária de Catanduva,"Rua Tanabi, 96",15803060,Catanduva,(17) 35221996,,,,eda.catanduva@sp.gov.br,Escritório de Defesa Agropecuária de Catanduva,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/pindorama/
3538204,Pinhalzinho,Inspetoria de Defesa Agropecuária de Socorro,"Avenida Dr. Rebouças, 116",13960000,Socorro,(19) 3855-2011,,,,ida.socorro@cda.sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/pinhalzinho/
3538303,Piquerobi,Escritório de Defesa Agropecuária de Presidente Venceslau,"Rua Campos Sales, 282",19400000,Presidente Venceslau,(18) 3271-6179,,(18) 3271-6178,,eda.pvenceslau@sp.gov.br,Escritório de Defesa Agropecuária de Presidente Venceslau,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/piquerobi/
3538501,Piquete,Inspetoria de Defesa Agropecuária de Cruzeiro,"Rua Capitão Neco, 820",12705000,Cruzeiro,(12) 3144-2076,,,,eda.guara@sp.gov.br,Escritório de Defesa Agropecuária de Guaratinguetá,Med. Vet. Ana Paula Cunha Belchior,//www.defesa.agricultura.sp.gov.br/enderecos/piquete/
3538600,Piracaia,Escritório de Defesa Agropecuária de Bragança Paulista,"Rua José Adriano Marrey Júnior, 277",12912430,Bragança Paulista,(11) 4033-7386,4034-2743,(11) 4033-7386,,eda.braganca@sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/piracaia/
3538709,Piracicaba,Escritório de Defesa Agropecuária de Piracicaba,"Rua Campos Sales, 507",13400200,Piracicaba,(19) 3433-5309,,(19) 3422-6475,,eda.piracicaba@sp.gov.br,Escritório de Defesa Agropecuária de Piracicaba,Eng. Agr. Rui Marcos Lopes Correa,//www.defesa.agricultura.sp.gov.br/enderecos/piracicaba/
3538808,Piraju,Inspetoria de Defesa Agropecuária de Piraju,"Rua Washington O. Oliveira, 270",18800000,Piraju,(14) 3351-8008,,(14) 3351-8008,,,Escritório de Defesa Agropecuária de Ourinhos,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/piraju/
3538907,Pirajuí,Inspetoria de Defesa Agropecuária de Pirajuí,"Rua 7 de Setembro, 720",16600000,Pirajuí,(14) 3572-1190,,(14) 3572-1190,,ida.pirajui@cda.sp.gov.br,Escritório de Defesa Agropecuária de Lins,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/pirajui/
3539004,Pirangi,Inspetoria de Defesa Agropecuária de Bebedouro,"Rua Cel. Joaquim José Lima, 998",14700000,Bebedouro,(17) 3342-1277,,,,,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/pirangi/
3539103,Pirapora do Bom Jesus,Escritório de Defesa Agropecuária de São Paulo,"Praça Ramos de Azevedo, 254 - 6º andar",01037912,São Paulo,(11) 5067-0175,5067-0230,,,eda.sp@sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/pirapora-do-bom-jesus/
3539202,Pirapozinho,Inspetoria de Defesa Agropecuária de Pirapozinho,"Rua José Bonifácio, 813",19200000,Pirapozinho,(18) 3269-5300,,,,,Escritório de Defesa Agropecuária de Presidente Prudente,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/pirapozinho/
3539301,Pirassununga,Inspetoria de Defesa Agropecuária de Pirassununga,"Rua 15 de Novembro, 2448",13630145,Pirassununga,(19) 3562-5936,,,,uda.pirassununga@cda.sp.gov.br,Escritório de Defesa Agropecuária de Limeira,Eng. Agr. Antonio Carlos Junqueira do Val Filho,//www.defesa.agricultura.sp.gov.br/enderecos/pirassununga/
3539400,Piratininga,Inspetoria de Defesa Agropecuária de Piratininga,"Avenida da Saudade, 62",17490000,Piratininga,(14) 3265-1160,,,,ida.piratininga@cda.sp.gov.br,Escritório de Defesa Agropecuária de Bauru,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/piratininga/
3539509,Pitangueiras,Inspetoria de Defesa Agropecuária de Bebedouro,"Rua Cel. Joaquim José Lima, 998",14700000,Bebedouro,(17) 3342-1277,,,,,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/pitangueiras/
3539608,Planalto,Escritório de Defesa Agropecuária de General Salgado,"Avenida João Garcia, 1264",15300000,General Salgado,(17) 3832-2340,,(17) 3832-2231,,eda.general@sp.gov.br,Escritório de Defesa Agropecuária de General Salgado,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/planalto/
3539707,Platina,Escritório de Defesa Agropecuária de Assis,"Rua Via Chico Mendes, 50 esquina com Avenida Getúlio Vargas",19810005,Assis,(18) 3324-1955,3324-2878,,,eda.assis@sp.gov.br,Escritório de Defesa Agropecuária de Assis,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/platina/
3539806,Poá,Inspetoria de Defesa Agropecuária de Santa Isabel,"Rua Leopoldo da Cunha Lima, 157",7500000,Santa Isabel,,,,,eda.mogi@cda.sp.gov.br,Escritório de Defesa Agropecuária de Mogi das Cruzes,Eng. Agr. Clovis Assuncao dos Santos,//www.defesa.agricultura.sp.gov.br/enderecos/poa/
3539905,Poloni,Unidade de Defesa Agropecuária de Poloni,"Rua Três de Maio, 203",15160000,Poloni,(17) 3819-1265,,,,,Escritório de Defesa Agropecuária de São José do Rio Preto,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/poloni/
3540002,Pompéia,Inspetoria de Defesa Agropecuária de Pompéia,"Rua Getúlio Vargas, 369",17580000,Pompéia,(14) 3452-4300,,(14) 3452-4300,,ida.pompeia@itelefonica.com.br,Escritório de Defesa Agropecuária de Marília,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/pompeia/
3540101,Pongaí,Inspetoria de Defesa Agropecuária de Pirajuí,"Rua 7 de Setembro, 720",16600000,Pirajuí,(14) 3572-1190,,(14) 3572-1190,,ida.pirajui@cda.sp.gov.br,Escritório de Defesa Agropecuária de Lins,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/pongai/
3540200,Pontal,Unidade de Defesa Agropecuária de Pontal,"Rua Guilherme da Silva, 605",14180000,Pontal,(16) 3953-1358,,,,jose.damasceno@cda.sp.gov.br,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/pontal/
3540259,Pontalinda,Escritório de Defesa Agropecuária de Jales,"Rua Um, 2311",15704108,Jales,(17) 3632-7227,,(17) 3632-7151,,eda.jales@sp.gov.br,Escritório de Defesa Agropecuária de Jales,Eng. Agr. Jamil Atihe Junior,//www.defesa.agricultura.sp.gov.br/enderecos/pontalinda/
3540309,Pontes Gestal,Unidade de Defesa Agropecuária de Pontes Gestal,"Rua Maranhão, 420",15540000,Álvares Florence,(17) 3486-1235,,,,,Escritório de Defesa Agropecuária de Votuporanga,Med. Vet. Gustavo Scursoni Campion,//www.defesa.agricultura.sp.gov.br/enderecos/pontes-gestal/
3540408,Populina,Inspetoria de Defesa Agropecuária de Estrela d'Oeste,"Avenida São Paulo, 440",15650000,Estrela d'Oeste,(17) 3833-1303,,,,,Escritório de Defesa Agropecuária de Fernandópolis,Eng. Agr. Marcos Rogerio Guimaraes,//www.defesa.agricultura.sp.gov.br/enderecos/populina/
3540507,Porangaba,Unidade de Defesa Agropecuária de Porangaba,"Rua 4 de Junho, 798",18260000,Porangaba,(15) 3257-1214,,,,,Escritório de Defesa Agropecuária de Itapetininga,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/porangaba/
3540606,Porto Feliz,Escritório de Defesa Agropecuária de Sorocaba,"Rua Gustavo Teixeira, 382",18040323,Sorocaba,(15) 3222-1423,,(15) 3217-9889,,eda.sorocaba@sp.gov.br,Escritório de Defesa Agropecuária de Sorocaba,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/porto-feliz/
3540705,Porto Ferreira,Unidade de Defesa Agropecuária de de Itirapina,"Rua 2, 179",13530000,Itirapina,(19) 3575-1305,,,,,Escritório de Defesa Agropecuária de Limeira,Eng. Agr. Antonio Carlos Junqueira do Val Filho,//www.defesa.agricultura.sp.gov.br/enderecos/porto-ferreira/
3540754,Potim,Escritório de Defesa Agropecuária de Guaratinguetá,"Avenida Ariberto Pereira da Cunha, 310",12516410,Guaratinguetá,(12) 3125-3010,,(12) 3125-1680,,eda.guara@sp.gov.br,Escritório de Defesa Agropecuária de Guaratinguetá,Med. Vet. Ana Paula Cunha Belchior,//www.defesa.agricultura.sp.gov.br/enderecos/potim/
3540804,Potirendaba,Unidade de Defesa Agropecuária de Potirendaba,"Avenida Rio Branco, 840",15114000,Potirendaba,(17) 3249-1236,,,,,Escritório de Defesa Agropecuária de São José do Rio Preto,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/potirendaba/
3540853,Pracinha,Inspetoria de Defesa Agropecuária de Osvaldo Cruz,"Avenida Felipe Carmona, 685",17700000,Osvaldo Cruz,(18) 3528-1919,,(18) 3528-1919,,ida.osvaldocruz@.cda.sp.gov.br,Escritório de Defesa Agropecuária de Tupã,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/pracinha/
3540903,Pradópolis,Unidade de Defesa Agropecuária de Pradópolis,"Rua Presidente Vargas, 1170",14850000,Pradópolis,(16) 3981-1188,,,,eda.ribeirão@cda.sp.gov.br,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/pradopolis/
3541000,Praia Grande,Inspetoria de Defesa Agropecuária de Santos,"Avenida Bartolomeu de Gusmão, 192",11030500,Santos,(13) 3261-5826,,(13) 3261-5826,,eda.sp@cda.sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/praia-grande/
3541059,Pratânia,Inspetoria de Defesa Agropecuária de São Manuel,"Rua Praça Zoilo Simões, 660",18650000,São Manuel,(14) 3841-1493,3841-2202,(14) 3841-1493,,ida.saomanuel@cda.sp.gov.br,Escritório de Defesa Agropecuária de Botucatu,Med. Vet. Francisco Pereira Neto,//www.defesa.agricultura.sp.gov.br/enderecos/pratania/
3541109,Presidente Alves,Unidade de Defesa Agropecuária de Presidente Alves,"Rua Tiradentes, 115",17670000,Presidente Alves,(14) 3587-1255,,,,,Escritório de Defesa Agropecuária de Bauru,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/presidente-alves/
3541208,Presidente Bernardes,Unidade de Defesa Agropecuária de Presidente Bernardes,"Avenida Dr. Arthur Falcone, s/n",19300000,Presidente Bernardes,(18) 3262-6664,,,,,Escritório de Defesa Agropecuária de Presidente Prudente,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/presidente-bernardes/
3541307,Presidente Epitácio,Inspetoria de Defesa Agropecuária de Presidente Epitácio,"Rua Vitória, 23",19470000,Presidente Epitácio,(18) 3281-3896,,,,,Escritório de Defesa Agropecuária de Presidente Venceslau,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/presidente-epitacio/
3541406,Presidente Prudente,Escritório de Defesa Agropecuária de Presidente Prudente,"Avenida Cel. José José Soares Marcondes, 2395",19013050,Presidente Prudente,(18) 3916-2198,,(18) 3916-2074,,eda.pprudente@sp.gov.br,Escritório de Defesa Agropecuária de Presidente Prudente,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/presidente-prudente/
